Feature,Data_Type,Category,Sub_Category,TCGA-23-1021,TCGA-23-1022,TCGA-23-1023,TCGA-23-1024,TCGA-23-1026,TCGA-23-1027,TCGA-23-1028,TCGA-23-1029,TCGA-23-1030,TCGA-23-1031,TCGA-23-1032,TCGA-23-1107,TCGA-23-1109,TCGA-23-1110,TCGA-23-1111,TCGA-23-1113,TCGA-23-1114,TCGA-23-1116,TCGA-23-1117,TCGA-23-1118,TCGA-23-1119,TCGA-23-1120,TCGA-23-1121,TCGA-23-1122,TCGA-23-1123,TCGA-23-1809,TCGA-23-2072,TCGA-23-2077,TCGA-23-2078,TCGA-23-2079,TCGA-23-2081,TCGA-23-2084,TCGA-23-2641,TCGA-23-2643,TCGA-23-2645,TCGA-23-2647,TCGA-23-2649,TCGA-25-1312,TCGA-25-1313,TCGA-25-1314,TCGA-25-1315,TCGA-25-1316,TCGA-25-1317,TCGA-25-1318,TCGA-25-1319,TCGA-25-1320,TCGA-25-1321,TCGA-25-1322,TCGA-25-1323,TCGA-25-1324,TCGA-25-1325,TCGA-25-1326,TCGA-25-1328,TCGA-25-1329,TCGA-25-1623,TCGA-25-1625,TCGA-25-1626,TCGA-25-1627,TCGA-25-1630,TCGA-25-1631,TCGA-25-1632,TCGA-25-1634,TCGA-25-1635,TCGA-25-1870,TCGA-25-1871,TCGA-25-1877,TCGA-25-1878,TCGA-25-2042,TCGA-25-2390,TCGA-25-2391,TCGA-25-2392,TCGA-25-2393,TCGA-25-2396,TCGA-25-2397,TCGA-25-2399,TCGA-25-2400,TCGA-25-2401,TCGA-25-2404,TCGA-25-2408,TCGA-25-2409,TCGA-3P-A9WA,TCGA-42-2582,TCGA-42-2587,TCGA-42-2588,TCGA-42-2589,TCGA-42-2590,TCGA-42-2591,TCGA-42-2593,TCGA-57-1582,TCGA-57-1583,TCGA-57-1585,TCGA-57-1586,TCGA-57-1992,TCGA-57-1993,TCGA-57-1994,TCGA-59-A5PD,TCGA-5X-AA5U,TCGA-OY-A56P,TCGA-OY-A56Q,TCGA-WR-A838
75thPercentile_N_F2,num,Nuclear,Nuclear,0.781578947,0.787992544,0.786549708,0.783163265,0.7872,0.787878788,0.789324675,0.785919029,0.780635599,0.781034483,0.779252912,0.782608696,0.781144781,0.782051282,0.775042096,0.78600823,0.776785714,0.780612245,0.782209596,0.780177091,0.783224401,0.787272727,0.779037565,0.78753304,0.783068783,0.782467532,0.785264808,0.782051282,0.788580247,0.790123457,0.780213144,0.782651836,0.786231884,0.777988615,0.7867051,0.780092593,0.778106509,0.783748901,0.784828265,0.779644392,0.785992424,0.781055901,0.777972028,0.781472404,0.780473514,0.778106509,0.77987191,0.78030303,0.785714286,0.78125,0.78467643,0.787337662,0.783333333,0.785714286,0.777777778,0.786243386,0.781818182,0.77704191,0.781385281,0.769472913,0.782552083,0.778985507,0.788461538,0.772514535,0.777056277,0.783601594,0.782460766,0.784438597,0.782738095,0.784010204,0.78089988,0.773529412,0.782352941,0.784107946,0.782222222,0.779732714,0.790909091,0.778361345,0.784419113,0.78198098,0.776663603,0.785511364,0.785892984,0.780612245,0.787330317,0.785714286,0.786231884,0.773210733,0.783078509,0.774774775,0.78021978,0.776274714,0.783783784,0.776923077,0.786752634,0.786145635,0.784532551,0.775260032,0.776366542,0.782467532
90thPercentile_N_F2,num,Nuclear,Nuclear,0.800807005,0.805194805,0.804713805,0.802481481,0.80441193,0.804232804,0.806110458,0.801930736,0.800627084,0.799802761,0.798950313,0.801346801,0.802721088,0.801240702,0.796524328,0.804347826,0.798948274,0.799437259,0.8,0.80135582,0.801807729,0.804076365,0.79967625,0.80427994,0.801923077,0.800595238,0.804006173,0.801679272,0.804801922,0.806349206,0.801908425,0.8,0.803846154,0.797838164,0.803030303,0.799144189,0.799463772,0.802958584,0.802199413,0.798951049,0.803607635,0.800411523,0.801169591,0.801860572,0.800339697,0.798347065,0.8,0.800766284,0.80533452,0.800344968,0.801470588,0.804099263,0.802575052,0.80495356,0.798701299,0.804210526,0.80236943,0.798520147,0.800802139,0.793095238,0.801219161,0.800296576,0.805806407,0.795238095,0.798866962,0.803571429,0.801282878,0.801587302,0.802506303,0.801658402,0.80241753,0.795784288,0.800313156,0.802857143,0.802001557,0.8,0.805977131,0.799354415,0.804825877,0.800705467,0.798469388,0.803225806,0.802777778,0.8,0.803333333,0.803499106,0.804396108,0.798341564,0.8005997,0.794642857,0.798423229,0.795634921,0.801932367,0.797106098,0.805194805,0.802005013,0.805056851,0.798089094,0.796737349,0.80173913
95thPercentile_N_F2,num,Nuclear,Nuclear,0.812346244,0.814705882,0.815281863,0.813390169,0.813793103,0.812957158,0.815946226,0.811497669,0.81197784,0.811023475,0.810096882,0.811295751,0.814814815,0.812228146,0.807692308,0.814285714,0.8125,0.810307346,0.810853462,0.816020853,0.8125,0.813689027,0.811605072,0.813888889,0.8125,0.811768087,0.815217391,0.812272381,0.814393939,0.815384615,0.813131313,0.81043581,0.813793103,0.809392583,0.812714286,0.810277778,0.811088815,0.813884426,0.811773424,0.809084665,0.8146823,0.81119493,0.81372549,0.812284169,0.812316716,0.810161666,0.813349282,0.811552302,0.816234249,0.811252527,0.811791383,0.814740723,0.813893066,0.815789474,0.811273398,0.814814815,0.813852814,0.809686214,0.812184733,0.803571429,0.8125,0.812599563,0.815311638,0.807971014,0.811585842,0.814814815,0.811004785,0.811666667,0.814974304,0.812171278,0.814063318,0.81059665,0.810434783,0.813612853,0.813504934,0.811500509,0.815047022,0.810769231,0.816205534,0.810842,0.810457516,0.813664596,0.8125,0.811074244,0.812594649,0.813819629,0.814285714,0.812311753,0.81092437,0.806666667,0.809323477,0.807598039,0.811728395,0.809153455,0.816701224,0.811428571,0.816488119,0.80908665,0.808350737,0.8125
99thPercentile_N_F2,num,Nuclear,Nuclear,0.831305481,0.834701613,0.835164835,0.833854777,0.833333333,0.830456153,0.833333333,0.830337346,0.832970844,0.831922073,0.83052437,0.83109899,0.837912088,0.832707236,0.829559833,0.831932773,0.83614304,0.829314858,0.831242521,0.83185783,0.831588633,0.833333333,0.832425075,0.833038113,0.833333333,0.831190089,0.834482759,0.833333333,0.832880435,0.832437363,0.83393426,0.830037255,0.833759591,0.830315845,0.830872172,0.829401519,0.833333333,0.832915377,0.830799233,0.830386905,0.833333333,0.832251586,0.8365681,0.835242243,0.834697838,0.829906976,0.834366767,0.831097754,0.837116016,0.831818182,0.831005661,0.834892285,0.834876543,0.836026498,0.831550802,0.834705931,0.835395292,0.831025775,0.834097122,0.824880794,0.831578947,0.834124332,0.835294118,0.831467702,0.835164835,0.836363636,0.830969577,0.831316468,0.834586207,0.833333333,0.836727941,0.835148555,0.83041958,0.833333333,0.834985697,0.832199295,0.833333333,0.831730769,0.836734694,0.831776756,0.833119658,0.833333333,0.831079449,0.832276121,0.830280797,0.832555374,0.835164835,0.836450137,0.830588571,0.829115854,0.828974888,0.829225887,0.830357143,0.828215332,0.836715031,0.828575608,0.837183014,0.831354618,0.829187861,0.832659801
maximum_N_F2,num,Nuclear,Nuclear,0.905723906,0.891812865,0.885964912,0.883928571,0.88451087,0.880952381,0.8725,0.88,0.884615385,0.911637931,0.882478632,0.905263158,0.903846154,0.911764706,0.882758621,0.900584795,0.883058471,0.886363636,0.886666667,0.833684211,0.877604167,0.892561983,0.859848485,0.890838207,0.888888889,0.9,0.916666667,0.919642857,0.888888889,0.940350877,0.913580247,0.898026316,0.886904762,0.869047619,0.903846154,0.885057471,0.902631579,0.866666667,0.875862069,0.862745098,0.90430622,0.916666667,0.896666667,0.882154882,0.902173913,0.889473684,0.874840358,0.895781638,0.892156863,0.891111111,0.891666667,0.9125,0.88657845,0.892773893,0.9,0.901234568,0.902834008,0.930555556,0.903114187,0.857142857,0.918831169,0.883982684,0.8828125,0.897058824,0.885714286,0.898701299,0.881410256,0.885856079,0.85971686,0.88365651,0.89047619,0.885780886,0.884259259,0.887272727,0.888172043,0.884821429,0.898550725,0.888888889,0.872294372,0.882105263,0.944897959,0.899653979,0.895445135,0.893678161,0.887878788,0.889705882,0.88963964,0.888655462,0.892063492,0.888888889,0.89093702,0.875714286,0.884,0.886243386,0.884210526,0.87654321,0.881944444,0.887624467,0.89093702,0.889400922
entropy_N_F2,num,Nuclear,Nuclear,5.305703634,5.598028356,5.541677713,5.33171097,5.463723323,5.400469462,5.294527505,5.19138904,5.51671391,5.318443253,5.409235829,5.342895603,5.632191549,5.491556046,5.209142808,5.550991206,5.278423019,5.232795209,5.446196125,3.223818886,5.4067042,5.549166202,4.345488372,5.523862644,5.570838129,5.258799502,5.532984159,5.328187815,5.593532289,5.585894386,5.280088398,5.33986408,5.444901082,5.176912386,5.330574912,5.275617482,5.227927575,5.205916246,4.033652655,5.063630572,5.332799128,5.552468581,5.135782832,4.455275978,5.054409432,5.156334696,4.980665485,4.958372924,5.076368784,5.289007557,5.295433825,4.849433579,4.535690765,5.535826741,5.06647929,5.44746472,5.317798581,5.084596166,4.919296764,3.983667386,5.43196586,5.022037109,5.428668019,5.063925308,5.284143461,5.371823215,5.161074818,5.295279476,4.489097773,5.238184808,5.177195446,4.905178858,5.368082737,5.378263931,5.157229913,5.135404058,5.503540323,5.252201109,4.808127442,5.150546193,5.352321612,5.578236025,5.468434582,5.335111921,5.666345461,5.456986889,5.494489935,5.39311826,5.336021981,5.010963647,4.985943892,5.047919705,5.38470981,4.89114289,5.393760838,5.584248848,5.368281032,5.121394916,5.409770209,5.477370206
minimum_N_F3,num,Nuclear,Nuclear,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.87688803,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116,17.84124116
1thPercentile_N_F3,num,Nuclear,Nuclear,18.26441241,18.26441241,18.12445317,18.12445317,18.22952334,18.33399138,18.22952334,18.5411617,18.32391202,18.39465097,18.33399138,18.22952334,18.05406667,18.22952334,18.50679436,18.19456737,18.1595441,18.22952334,18.54596422,18.068137,18.26441241,18.12445317,18.20050988,18.19456737,18.22952334,18.29923496,18.12445317,18.26441241,18.30653381,18.1595441,18.05406667,18.48716853,18.19456737,18.40330728,18.19456737,18.40330728,18.12445317,17.98340469,18.26507627,18.47236309,18.22952334,18.22952334,17.98517297,18.05406667,18.1595441,18.19456737,18.19456737,18.19456737,18.1595441,18.19456737,18.40330728,18.26441241,18.05265482,18.01877032,18.02618256,18.26441241,18.08929415,18.36868203,18.08929415,17.98694126,18.33399138,18.22952334,18.22952334,18.1595441,18.19456737,18.12445317,18.19456737,18.29923496,17.99118513,18.33399138,18.05406667,18.08929415,18.40330728,18.19456737,18.1595441,18.1595441,18.1595441,18.08929415,17.94796938,18.19456737,18.33399138,18.26441241,18.40330728,18.36868203,18.47236309,18.36868203,18.12445317,18.08929415,18.29923496,18.22952334,18.29923496,18.08929415,18.08929415,18.26441241,18.05406667,18.57546545,18.05406667,18.4357939,18.98227571,18.26441241
5thPercentile_N_F3,num,Nuclear,Nuclear,19.80297401,19.60913926,19.14922946,19.2156048,19.41336924,19.83509565,19.47066701,20.52905963,19.83509565,20.12188299,19.99492978,19.54410048,18.74604263,19.67396304,20.43581588,19.34767237,19.38054864,19.60913926,20.77566378,18.57533898,19.67396304,19.14922946,19.24870665,19.54410048,19.51149979,19.79653925,19.08262324,19.73857393,19.83669913,19.2156048,18.84764794,20.34214473,19.28175166,20.02674353,19.57664688,20.27945692,19.38054864,18.6438836,19.47884453,20.77566378,19.44613444,19.47884453,18.6779987,18.84764794,19.44613444,19.54410048,19.43794314,19.47884453,19.18244584,19.57664688,20.15349634,19.49843768,18.9150816,18.74604263,18.84764794,19.57664688,19.01578373,20.18506018,19.01578373,19.8511305,19.83509565,19.44613444,19.34767237,19.34767237,19.41336924,19.14922946,19.31474014,19.82385308,18.84764794,20.05850683,18.74604263,18.94870844,19.99492978,19.34767237,19.24870665,19.40352306,19.41336924,19.11595536,18.33399138,19.51149979,19.73857393,19.70629496,20.15349634,19.89918336,20.05850683,19.70629496,19.31474014,19.0492328,19.77080019,19.47884453,19.67396304,18.98227571,19.18244584,19.64157789,19.0492328,20.34214473,18.9150816,20.62188177,21.67545598,19.64157789
10thPercentile_N_F3,num,Nuclear,Nuclear,21.20031979,20.80628379,20.12188299,20.31082501,20.56004691,21.17026971,20.52905963,22.3407677,21.26029253,21.58716455,21.46887783,20.80628379,19.51149979,21.11606837,22.22649193,20.46694433,20.49802551,21.11004123,22.56758334,19.06575259,20.95871282,20.12188299,20.21657473,20.80628379,20.74499858,21.34993576,19.99492978,21.14017692,21.23032734,20.15349634,19.70629496,22.02508267,20.3076882,21.58716455,20.8368588,22.08569661,20.77566378,19.47884453,21.23032734,22.59577521,20.62188177,20.65272978,19.47884453,19.64157789,20.59098755,20.74499858,20.52905963,20.65272978,20.21657473,20.92831583,21.6166351,20.80628379,19.96306533,19.44613444,19.77080019,20.65272978,19.93434148,21.82181454,20.02674353,21.49851052,21.11004123,20.62188177,20.40463994,20.43581588,20.56004691,20.05850683,20.40463994,21.07986245,19.67396304,21.64606552,19.51149979,19.80297401,21.46887783,20.49802551,20.27945692,20.62188177,20.56004691,20.24804024,18.74604263,20.8215713,21.01937492,20.98906578,21.70480665,21.37973331,21.43920417,20.92831583,20.46694433,19.99492978,21.32009656,20.71428798,21.07986245,19.96306533,20.21657473,20.98906578,20.18506018,21.82181454,19.83509565,22.4260924,23.80318461,20.89787463
25thPercentile_N_F3,num,Nuclear,Nuclear,24.27982515,23.28948359,22.11162557,22.9313744,22.98683125,24.06915023,23.01450957,26.08118316,23.88328529,24.69578389,24.61832698,23.66908109,21.34993576,24.25359086,25.80512123,22.95911957,23.15240481,24.56655336,25.85441473,20.42018031,23.69596251,22.22649193,22.59577521,23.34408973,23.45292057,24.79868343,22.08281562,23.96311822,23.85661494,22.4260924,21.58716455,25.58212513,22.56758334,25.50735987,23.82991475,26.11167608,23.85661494,21.70480665,24.5341368,26.02620675,23.0973455,22.98683125,21.26029253,21.96719799,23.20733348,23.58825303,23.0973455,23.28948359,22.53935621,23.72281347,24.84997342,23.66908109,21.96719799,21.20031979,22.31225363,22.98683125,21.99615937,25.38226171,22.56758334,24.63122287,23.74963407,23.26213246,22.7081927,23.12489154,23.20733348,22.31225363,23.0973455,23.90992588,21.88008384,24.5406256,21.6166351,21.99615937,24.56655336,23.06976657,22.7081927,23.20733348,23.34408973,22.9313744,19.83509565,23.93653682,23.72281347,23.74963407,25.05408341,24.79868343,24.09558533,23.48004946,22.9313744,22.39768695,24.82434168,23.50714705,24.20103697,22.43318478,22.65205369,23.88328529,23.06286359,24.69578389,21.88008384,26.00173452,27.91455895,23.61522646
median_N_F3,num,Nuclear,Nuclear,28.32209232,26.17255958,24.87557876,26.41467907,26.17255958,27.57034654,26.05065599,30.61215943,27.17496892,28.56827871,28.56827871,27.63953196,23.88328529,28.38944578,30.02421685,26.17255958,26.96330432,29.294427,29.79006483,22.44027715,27.19838553,25.07948036,25.60699837,26.72615544,26.89237924,29.44615645,24.90115777,27.52412631,26.74996494,25.53230595,24.51467041,29.89672491,25.73100393,30.02421685,27.8689096,30.84007036,28.27710088,24.92671053,28.70167217,30.00300582,26.24542996,25.90361442,23.77642441,25.31947773,26.93968338,27.08110001,26.79752047,26.48688334,25.63184748,27.2685147,29.14190756,27.29185105,24.55358948,23.58825303,25.82977974,25.55722768,25.10485162,29.68302149,26.31809857,28.69057759,27.01048424,26.9160417,25.85441473,26.79752047,26.58285062,25.10485162,27.50098707,27.77738584,24.90115777,28.02835705,25.48238937,25.43237481,28.45663983,26.43876907,26.46283714,26.60678836,27.03404333,26.58285062,21.64606552,28.50134785,27.24515837,27.0575819,29.05439413,29.40288508,27.0575819,26.60678836,26.05065599,25.80512123,29.03247455,27.47782834,28.15300142,26.0750823,25.78043914,27.66255531,26.63070458,28.23203774,24.90115777,30.3825389,32.82012576,26.84499175
mean_N_F3,num,Nuclear,Nuclear,28.6613679,26.33218523,25.3660334,26.91655388,26.37849296,28.02747633,26.31932431,30.85111755,27.49205684,28.77885707,28.97880641,28.08599368,24.32192046,28.74307112,30.15292612,26.56109649,27.60357983,29.41142557,29.96656887,22.99617434,27.590768,25.46327293,26.13389125,27.45175337,27.2152363,29.69794461,25.22469692,27.71797182,26.87385987,26.04733223,25.27149317,29.98213199,26.25912086,30.04929095,28.23479009,30.91378614,28.94871949,25.33311199,28.6803965,30.00290789,26.59329501,26.23628716,24.19001839,25.9937704,27.55967734,27.40845717,27.23462543,26.82607498,26.16007375,27.70823459,29.31415272,27.78546786,24.80595047,24.44438598,26.67087069,25.86066749,25.90717432,30.03394642,26.93486685,28.93502014,27.25817347,27.37034942,26.38232411,27.3846447,26.96064654,25.47470723,28.25026251,27.99405146,25.27694492,28.3279587,26.31598099,25.9590925,28.7676652,26.69380983,27.11353464,27.1777414,27.52613256,26.92554393,22.24357685,28.89352762,27.61564114,27.2046633,29.04126174,29.59122833,27.24996037,26.89230255,26.2934093,26.31916369,29.07164326,28.03306366,28.33974216,26.62170896,26.11144971,28.07307169,26.65053162,28.49193509,25.34745419,30.53066417,32.76741012,27.14144187
75thPercentile_N_F3,num,Nuclear,Nuclear,32.66945021,29.03247455,27.98289335,30.31961331,29.44615645,31.5139151,29.25093117,35.2516921,30.69523193,32.52786593,32.87826597,31.83549399,26.74996494,32.80072279,34.33685802,29.66156647,31.37218781,33.77606597,33.79490896,24.90110527,31.06630932,28.16430784,29.20191939,30.881328,30.44533443,34.20682887,27.93735565,31.16860235,29.74729372,29.03247455,28.00563443,34.23008364,29.25093117,34.42943532,32.21319961,35.55737431,33.4160303,28.38944578,32.70353525,33.83256347,29.66156647,29.07629718,26.60080393,29.31615071,31.14817062,30.82458321,30.76256185,29.9180113,29.20737056,31.22981734,33.46362337,31.49370739,27.15153212,26.79752047,30.34060301,28.41186146,29.01053841,34.44792092,30.48712626,33.04243963,30.3825389,30.90193616,29.48936434,31.02529767,30.27759026,28.16430784,32.80072279,31.55429169,28.27710088,31.67511265,30.42441699,29.33785834,32.60605802,29.98177978,30.81942083,30.57053853,31.1072669,30.48712626,23.93653682,33.28240382,31.08679486,30.29860907,32.78130833,33.94527637,30.11419569,29.93928255,29.22915898,29.55405772,33.16743835,31.89542908,32.11423409,30.13004805,29.09818374,31.75540457,29.9605387,31.93532332,28.16430784,34.77898169,37.59382788,30.33010816
90thPercentile_N_F3,num,Nuclear,Nuclear,36.45904668,31.87546324,31.22981734,34.00149271,32.39647011,35.37788112,32.31186201,39.53515907,34.07630357,36.143378,36.87573503,35.93139155,29.6186098,36.68186885,37.98131651,33.03280627,35.51617025,37.67840353,37.39006579,26.89228547,34.61384711,31.22981734,32.44948541,35.06155584,33.88896678,38.11517179,30.73668398,34.41093978,32.44948541,32.50828851,31.81549054,37.88061466,32.82012576,38.23191072,36.01987085,39.5254971,37.96455142,31.61475989,36.18562523,37.1509309,32.83951727,32.07456238,29.44615645,33.30343728,35.43182455,34.33685802,34.50331831,33.2632705,32.82012576,35.01613459,37.06515168,35.31664176,29.70446102,30.57053853,34.68733731,31.20942569,33.10980592,38.51394643,34.77898169,36.71136041,33.6627865,34.83385259,33.01352829,35.10692068,33.77606597,31.20942569,37.20230349,34.90687961,31.35797847,35.2336282,34.31831259,32.82012576,36.31908821,33.10980592,34.8155719,34.44792092,35.16127981,33.96402549,26.58285062,37.44111028,34.5586269,33.35882735,36.143378,37.89741688,33.0905728,33.0905728,32.31186201,33.18662692,36.57933037,36.00219239,35.66463662,34.11364747,32.31186201,35.50362164,32.80072279,35.41385254,31.43300633,38.89226889,41.44701142,33.60600357
95thPercentile_N_F3,num,Nuclear,Nuclear,38.74466961,33.6627865,33.36359698,36.31908821,34.09498063,37.67840353,34.1928669,41.96447767,36.17858831,38.24855863,39.33417089,38.24855863,31.47348671,38.98464213,40.1804398,35.10692068,38.08175208,39.78236738,39.62201861,29.71355097,36.76594476,33.10980592,34.65061169,37.66995356,36.16098744,40.38588685,32.46909828,36.24890633,34.22543471,34.66897937,34.44792092,39.81435964,35.16127981,40.25958197,38.11517179,41.85206797,40.54321463,33.75626925,38.19859315,39.12076089,34.8155719,34.05761626,31.1072669,35.71101316,38.06503122,36.49395243,36.84119101,35.26974674,35.03158422,37.3423607,39.15329375,37.5599443,31.68314692,33.0713285,37.26983589,33.09826605,35.59316433,40.77806819,37.35599739,38.40633145,35.66463662,37.03078435,35.08878225,37.39006579,35.82492793,33.18662692,39.364102,37.20230349,33.06940295,37.54214299,36.4066253,34.96154978,38.34829428,34.87038522,37.33895153,36.78931416,37.49378289,35.94910483,28.56827871,39.79836672,36.84119101,35.17938086,38.06503122,40.30699268,35.01613459,35.01613459,34.26261607,35.34187309,38.53047248,38.5965059,37.8133311,36.24451465,34.33685802,37.66065822,34.59545016,37.49208526,33.53014342,41.12473753,43.61444577,35.53946579
